id,natoms,value_per_atom,value
PN_D6TPQYVCIVWLBQHSEUPKBVUJ2V47ULDH,28,0.492453284,13.78869194
PN_J4AIERJEVRAB4UWHMDBKABUEVOAQTOOC,4,0.202488848,0.809955392
PN_PABLKJT6J5WGZFZDEQV2M42SADBYGS3M,3,0.014516978,0.043550933
PN_WVDT7CKX23OBLHLMEMC55XHAMOGN37OJ,6,-0.120535643,-0.72321386
PN_RY5IBX5V33G27LI6REZBH7GFY54DUN4K,4,0.064918146,0.259672583
PN_LNXFYYPEXBMIVH63WBWZ2FRO4WYUJFT6,6,-0.210581385,-1.263488312
PN_62DPVYU7B5DABSQWGHZ3CV6ZXG33TYLG,6,0.355599326,2.133595955
PN_ECGLKIBUSHJ2OMEJXG7K7URDZ4ZUV5W4,3,0.083597048,0.250791144
PN_K3LYAPNJNWZFW5TUQXLOB53CABQBHK3G,11,0.018535393,0.203889326
PN_HGBGUMWW6Y3C4HD6J2AFCI2GN6MARAN2,2,1.127055332,2.254110663
PN_HK7WU6ADBKAGX24ZDA3MZXWHDP65QU2R,5,-0.005112754,-0.025563771
PN_T3PCL5PUYIUIJ26BYGX2WZ5ZOSMTU2R5,2,0.320371399,0.640742799
PN_7GRBJXREVFC3ZPU4KH67CVJ223SHDHUI,6,-0.035216993,-0.211301959
PN_PAPG2SFGOP4TGSEWVECVHFNBDOGBAVHK,10,-0.773089783,-7.730897826
PN_SVNLOMBW2SZFGF4KY26UAELCOKYMGCZG,5,0.841783039,4.208915196
PN_SP3KOVQK4XYUDS4LZEWXZAIHSCFIVCAE,4,-0.440197008,-1.760788034
PN_BNROGNATYD46HJLHXBHPRH4TKA5I3EPG,6,0.205556589,1.233339537
PN_ODVXH5AK45G4FKELPRZ6A35QB7LQFWI5,3,-0.00220011,-0.006600329
PN_CFUVRIA2WMWXL73Y4WINW6FQG4NGYY2O,7,0.041375863,0.28963104
PN_M4FXHEIFVE2QMLVOAN2U3TZG7NJMS32A,6,0.032508042,0.195048254
PN_HTJTSQ6I55RWW3FSSUWMKOA4GLJQI2MX,6,0.190098263,1.140589579
PN_JTSQ54SGSKX6HNVJNIGBTK2JFJ3PPEUS,4,0.004462528,0.017850112
PN_YRMOYDF5UQOXEZZ2LMCWTFA6HNJAQ263,2,-0.065684684,-0.131369367
PN_CNNG4TOYXHZPLOKA5CMMFXLMPVANIL7A,2,-0.004266021,-0.008532041
PN_4D3H3HZVZWCI5JL4K2REIELLTQSK734R,4,1.471400624,5.885602495
PN_MVTUDACVL4TJAK6QT4DTVVHSB35GUJWK,6,0.05293739,0.317624341
PN_6DKAKSRTZX5HPK62ARTEQVIFZKDIXFG3,4,0.112397817,0.44959127
PN_BIPRVRTG5O3YU76ULEYGKS264IGQRGVI,2,-1.070257419,-2.140514839
PN_YV7CHS5ZX7GYJPMWIRTPMWNW5E3UIVOD,4,-0.305222935,-1.220891742
PN_QJ2NZ7DYVKL6G7RU6AUPCTCSVZB5QTV7,6,-0.284182761,-1.705096564
PN_FXJGHGR4OKZ3COHHS5AOAWJOYZ7TXP2I,6,-1.089015695,-6.534094168
PN_ZZ2RSLEHOHCJOXZSBQW4U3KFU3BH3F4L,4,0.163688778,0.654755111
PN_MGGMFTB66ADEJOOAX3IXZNNLVI76A23K,12,0.447526759,5.370321109
PN_XHBAY2QEPBYNL6IYUEGBL6ZSSTTH7JNG,8,-2.115485692,-16.92388553
PN_MVYJMNSVOIDMEEK7KHR46NHT55CDADF6,3,0.038002512,0.114007537
PN_6CKOMUR3XQTUOJ6GDWJTWLCHC47GYVK6,20,0.058244499,1.164889977
PN_GMNBPR2FNNNEAOEZCATO25RQ6UESTZHP,8,-0.787089531,-6.296716249
PN_AYB5TVUK5QFU3YEKTV4A5KTGXAQY7MAZ,12,-0.04413765,-0.529651796
PN_MOX7I3KYWFQSJJYT6VBPQLN76DPL76W4,8,0.279591567,2.236732536
PN_SVVFK3N24ZTQKHISKTO6MNZQUNOXY52F,4,0.49285016,1.971400638
PN_UFA6YPET4VHVUVQ6A45LPJVLTPBL5IWC,6,0.124381284,0.746287705
PN_3D5ZM2CY6ZJB6OUK4JRRXLQT6P5HLVDF,4,0.053043199,0.212172795
PN_D4UH3U7FY4ZXIDXHUMNBLFNGZ47G2MO7,4,-0.427623045,-1.710492178
PN_FKWN4B7EJ24EDZWMX4VTDXEZHH6OHABT,4,-0.045355162,-0.181420649
PN_YTJCLSDJF7KD4FMMQ3LF4XJF6RP23YJD,8,0.060592576,0.484740604
PN_P7QVLLRY4ABNYMTFAWGINYLFL544QJRK,4,-0.244520344,-0.978081375
PN_336YN4SCKMTXJLLRMOSAI6N47CC2ZNGO,2,0.439968943,0.879937886
PN_D4NFIFFXXZ7WGH7LHHRW32YHCP6CTVYM,4,-0.130116351,-0.520465404
PN_SJ4WWA3JWJTJYWQHNRORYJ7ZAQ5KBVEP,4,0.06109688,0.244387519
PN_4W3GHG4XUP2V4NSAXYXIK3L7SJS624CP,2,0.425247352,0.850494703
PN_F72AAUZHGCIMBHINZP4CYV42D5KZA4PZ,24,-0.543228576,-13.03748582
PN_HXBALKPSQMMBZLUFV3UGQYKEFU77YNBV,2,0.308754703,0.617509406
PN_LOXDWBJZ47N56T4V2AQR4QEFVE3MRDTO,2,-0.0663266,-0.132653201
PN_NOCLJNYL73NEX4QTNOMFVKW2WX76NTBH,10,0.047590707,0.475907069
PN_NH5VD45DTFLVOKM3A2KJSY2C34ACWZZM,2,-0.182004635,-0.36400927
PN_27TTSE34IVIA3XSEL3RDPPLESJ6L6XSY,4,1.132779497,4.531117987
PN_7ZOXYOVYHBZZJ7OPR6ON7HCZ3JQZ3WMF,2,0.7114023,1.422804599
PN_D4SMEJMYIPPBOIYVRIYX4KTIZM65YA33,8,0.385428087,3.083424698
PN_ETLUWLR2G3ZGW3SVAVPVFIRJXHEEL6YW,6,0.028234296,0.169405779
PN_E3LGYPVC27J3BYACXRPA2GD3K76K4I4K,4,0.133491173,0.533964691
PN_HPNCCKJUQWFDOOV77CVW7HYAUZSBW5HJ,5,-0.001755682,-0.00877841
PN_VS6BVUZAN6DI4UC7TJXDJFDOQXXWEBTS,20,0.796096331,15.92192663
PN_MXO45LEMFBJHXOQIIDF4FRIT2SELRAVS,2,0.069125203,0.138250406
PN_7SIDJN37E3RP4EIE6MBC6LBQ7STT6IOY,6,0.060366361,0.362198166
PN_BLPQGUPENZGIIHXWJUCPEDGYB2UD6LY5,4,-0.505578922,-2.022315688
PN_PV2J5NV4A7HAUQIFLHXDB6VHFG7ODSYE,2,-1.431870928,-2.863741856
PN_HL5P6ZFD5NYVITWQ5G3NIQ6Q5AY7FQMY,8,-0.526886488,-4.215091902
PN_O7KIULMZ6IFUR5DSAHNOCN5YSGRPFGFM,12,-0.194756805,-2.337081659
PN_AUZZN57K6WSRNX4RKCE3MHP3OI4Y2TPP,8,0.73255489,5.860439116
PN_26NS55JRWU6DJSD4C6362YLD7D2PYKTF,3,0.424223621,1.272670864
PN_5YZHWDHSJQAPUJST5LLES3APUO2UHXUY,4,0.455155678,1.820622712
PN_WG67PX7A3H6ZW2D6IZEEPNIVPGBSZEKA,4,-0.126784531,-0.507138126
PN_Z6U64HCHHOULG3UGUXYFG2VS4MUXVBWR,4,0.061618715,0.24647486
PN_JGLEUQ3RRG6M6VENPFLSVBMZDGDNTRIO,4,0.520332761,2.081331044
PN_WVVYQWNTDQRUBZ3H5Y2FD6RGUWP5LSVM,4,0.229206524,0.916826097
PN_WXDNHDYTHUCN6EX73CST4GSJQ6KOO6XX,4,0.063195085,0.252780341
PN_7GV2LZYUJ5LXD3FVQ3FYE4FP3TOVM42C,4,0.041332023,0.165328093
PN_7NT32QUPVV54GMMZ6SU5JL7KSZQQ5SL3,2,0.860084325,1.720168649
PN_SWPFHMZLN2ODDWH73X2HCY2EGX7CSEPG,12,0.361251565,4.335018776
PN_4F2S2HYU4RFUJMXKDDN3OYHMRRORENY2,4,-0.234363,-0.937451999
PN_WCIVSLWBC36NPN6QCOB5AT64M4TECPMM,4,0.011576003,0.046304012
PN_PBKHFK6EV2TIMTCD2WWGVCTVRQL7GYB7,8,-0.050135123,-0.401080985
PN_YDSUB3AGEMTZVZ6AKZKQQKFEWIF4ESJO,2,-0.602887439,-1.205774878
PN_QSNVQ4S5KDIRFZO5AV6DH3E645BZHFEH,6,-0.010039453,-0.060236718
PN_I45DPHQ2FTW2HL3B7MCLQLRVI3MVKXLS,6,0.051140822,0.306844933
PN_H5VKMZN52KQICN3NNBH7H6WZ4GD37FN2,4,0.540260046,2.161040183
PN_GWJNIHKQHAA5GK7WMNQXOVFVUDZRELPT,4,-0.119249389,-0.476997555
PN_VY7T5JIUCQ6SXMBDD4WLOCLPEOP7NIKI,6,-0.015142843,-0.090857056
PN_QVLLTBDDZQD7BDQ6CNYWHW2UWXX5KX6U,6,0.728597833,4.371587
PN_GFKRCBIHHU2CKDMO7AGB3JY7TVPXB5AT,9,-0.541558037,-4.874022336
PN_ZYN7VSXP6NXPAHGZZ2P7E6HMNFGF66PH,6,-0.191544698,-1.149268189
PN_Z3WEMCW5GY2LGKP2AONX6GZL6DKTEO37,8,-0.252586693,-2.020693545
PN_KY3VQWY4Z27XG6RROFP3SBZPIC7J6I27,6,-0.312741138,-1.87644683
PN_HGVQM2B2M4OQNWOGKTVB25UVPJDM7UT4,2,-0.040611249,-0.081222498
PN_LIW7SSYCNH4UZA7T2WPZ3CMPAHIZTFWK,24,-0.166531118,-3.996746839
PN_CTC5V2YMUTCLLVNGF4JHJTAFGUXE2CMJ,3,0.0014819,0.0044457
PN_HRQERMJEDJROHEIJHZD54GUSDEESZUGO,6,-0.350987145,-2.105922868
PN_7G37ID5OTOWUGJBMNVIW4LTHTKX2MM7S,4,0.557765785,2.23106314
PN_B6KD4Q5YXFOK3ZJP4QT7IZNNMBGXME4Z,24,-0.187724045,-4.505377082
PN_JLZZG5JUZLQ2ENTVT3YQKNV7X2VHYESH,2,0.076434331,0.152868663
PN_H2KJXKTQOZEOJOFM6CROP4A45K55TX7L,8,0.451688362,3.613506898
PN_OY4T2NIGM3JDERRJSYUF4MR3LLUXI5QO,4,0.112183426,0.448733702
PN_T3PPI72U2RKNVHDTISZXGWQOHNIR4OG6,6,0.32835332,1.970119917
PN_L2LTG5JAM67JJEM3XG4XP3D2G4OGGRBW,6,0.46005796,2.760347758
PN_YQ2C5CM72LX2WE2ZGAQZR67MAGYDLIY3,3,0.001411288,0.004233863
PN_SYQVTQ3QZ53C3ISZEHHTFOWN6GTAXZ2C,4,0.205280223,0.82112089
PN_V6YHRSSNGQTQS4GUILJU6A42OAN34T4B,24,-1.576317273,-37.83161455
PN_A5E2ERRBUULX24W6AAABS4IK5FTGL4WS,4,-0.207762778,-0.831051111
PN_KHYUYKWMUP3SKS6ZIOUPGELTSNVLLXTG,5,0.197174484,0.985872418
PN_FJQ4XVKU5RV6YHTSIJWFP7O6BA44YJ2H,8,-0.785525584,-6.284204675
PN_MMWYMBOGJJTUHJIYR6ZJV63EXJFAY4JS,3,0.200977758,0.602933275
PN_2SEQ5HNTMLZESBIXRQJY7G27JKMKMCRY,12,0.05283667,0.634040036
PN_YKVQSIBJ6OUACRJRDND5N5DVZ45Y4CXZ,6,0.755012571,4.530075428
PN_NQY3S4WMEJZYUHETZWGZXAYBBMXFMIIY,4,-1.121502432,-4.486009729
PN_QZSDRIK722GRRP5XVURV2HLEIP4P2CGQ,2,1.511983272,3.023966545
PN_FA6PRXJBA4VHA6VXUEE2IMZ6FFDS5AAD,2,0.727611156,1.455222311
PN_XVFQMKYXV7PSM5EBTZEAQUIL2HLCHJ43,8,0.373776306,2.990210446
PN_RB6ILX4KQKQSHFQU24KMPTI6DKM2FUBE,4,0.372864788,1.491459151
PN_ROBA27CUG5VXDJESL7N7LGS4YIFVF7GV,2,0.823371902,1.646743804
PN_INHDB7G22QVSRSV3ERFLFK3CTI26DRSU,12,0.14590147,1.75081764
PN_5BG6UKGKXDTU7LRA77HL6H7TG252XR3H,4,-0.008506071,-0.034024286
PN_LAQIUK6ZCA7DLX4ATED656FQ3EWJTGE2,4,-0.339417541,-1.357670164
PN_E24XMRL5BA57BIKTK7IM5FHWYXIJOF2T,4,0.423788193,1.695152772
PN_BFS5QZFGXJHELA23H24ERMN2HGQWD4DW,2,0.145941509,0.291883019
PN_X7QNIBN26EHTNN2IHED2JCW5VZPD4X4Z,4,-0.021499726,-0.085998904
PN_LA3VYBGZKMPUP2XYWV3HIXMQQX37O54U,6,0.183005648,1.098033889
PN_NNWLGT7XU2436EWOXTRRLWGJHJKINDSJ,2,1.215285166,2.430570331
PN_VGME5KZ7KZZ5XJLVL4MJVH4HEUY6CU45,2,0.151782232,0.303564465
PN_TL2CRFSVXIZAKGJMOR5LJUN2HU4ZVFVU,6,0.137103786,0.822622718
PN_QXJ6Q3WYPAH6RWF3EWJNOB4NA6HLLHBT,6,-0.289500529,-1.737003173
PN_PBC47M7RJJWSKFSAV22V62EZS3OZPOM5,4,-0.505205361,-2.020821445
PN_HNDDZONIVXZFRL45NSRHXOV6Y4ZAU5FI,24,0.293902198,7.053652751
PN_6H5WEBF3X5HFXO6IWRT6UMK7KR2OBL4E,4,-0.076261415,-0.305045661
PN_KIRNIV4F2APFIMK6U3NYDSKI3NO6UB4I,4,-0.057903687,-0.231614746
PN_4LZPXCPCRSHGKDVBRI5YESP2FSOIHDJB,2,-1.719276544,-3.438553088
PN_HTNC2PKXRCFQ573AK7A7TOHHPS4RCRAT,4,-0.193502722,-0.774010887
PN_OAZBQXU2S35H7EBN7TTDN6SC6KQPX7KY,8,0.248193483,1.985547861
PN_5SCOQLXFL6SP6O7BBVI7WZ7MQIW34MQA,6,-0.43639036,-2.618342159
PN_CC7UZMQ46R55RCDQPDJMDXMWRMBRFAKD,7,0.076395593,0.534769149
PN_HXP6556MYMFCAO6S6HLMTCPMIKANLVVP,8,0.002369374,0.018954991
PN_VWB2LTFWF5BFNPE25OJKS4FLEIHASAZJ,6,0.115284957,0.691709742
PN_OBWOHFPGLXALWRGNTW5ZICH7EPIVKOBU,6,-0.558655718,-3.351934305
PN_QUJMSE6LPK6KEWWYVTN4RZSNMMSGRTAN,4,-0.059027972,-0.23611189
PN_IR5YPUNDM5VNOSYFXFCW5TD6BYDHIWAW,6,0.570547465,3.423284787
PN_RWNU277CNEV6NZXKM356PPHZGWQW2W5N,16,0.092877693,1.486043085
PN_FMQLYJCPK5UENUKIXGXYWKXLHCRL4PSU,2,0.244158529,0.488317058
PN_P5GUAFN3ACQPIFG7MPMWZ446VFGG4WT6,6,0.310126991,1.860761947
PN_73LWACZHU76XW5QI2O52KVWOKJJ4HDZ6,4,0.343937605,1.375750421
PN_KN3MAHHKAYPFNAQSIYDJVSNTDR453MUN,4,0.298335614,1.193342457
PN_UNOON5SAVV5R34EUYIOZRJROLTYUVP3G,3,-0.451185449,-1.353556346
PN_QY6UVJPUE56EV25Q2GDOXH7IVJCKDFSX,6,0.209908334,1.259450004
PN_PYOCAQN4JSCZWHEZQF3K4JFFTCKXHPEN,3,-0.721018416,-2.163055247
PN_QQCSKGYCCI2BMGPQKPMJD3L2W45VAECT,4,0.130373909,0.521495635
PN_GKNDXEDEGLHNLLPZ4URDT2NMJ3UKXWP5,4,0.866058734,3.464234938
PN_CCD3BNSFUJDCLLOP2ORZP4TBJ6GQVTHA,8,-0.178290137,-1.426321098
PN_LLERLJBDDGJDHWU4I2I2M74KCEXAEI37,2,1.272712762,2.545425525
PN_UTOXUNQEVOSYYTZSTLK53G63CDHLDQYH,2,-1.574279165,-3.14855833
PN_22BP6JUGF4NEV6KY4Y4EWG3A3JQGMMPE,24,0.380616389,9.13479334
PN_NHRBWLHPGZJHM7TDQIPKBW42EKPWW4WY,2,0.27469656,0.549393119
PN_P2SZQVDEN57DJR3RSYUBSN77B7QNSZMT,4,0.139338281,0.557353125
PN_U366353PCZFNAWWZSNRBOR5XS3RPTI7O,4,0.024598305,0.098393219
PN_INPLPMEFOAX5LXTDKUNNOWRHOP4BATZ5,2,0.685339556,1.370679112
PN_S3PEDP2IGNYRKEYYTEZ677QJI2UG3YO4,4,0.414786777,1.65914711
PN_HIQQM73Q3GYZRTUU3GGFV5BYLH5VEBA7,2,-0.034985872,-0.069971743
PN_MBRN66WMFY3P44KDWV5UH2WPHA6UC6FP,4,-0.140025988,-0.560103951
PN_2EQQRGSENUDNX22CXFQEY5OQ6URPD6IU,12,-0.962513523,-11.55016228
PN_3JVWP5S24AV3R45FBGUSQXJ5LASOUF4B,2,1.306158193,2.612316385
PN_KDMBLRQIL4OG2RFHNH56I6IJW4U7UUWS,6,-0.608186648,-3.649119889
PN_MUXIBCTICR44Y5MIFDOJBJROKIOGFHTK,6,0.10754568,0.64527408
PN_UEF7CCCNRC6BWDZAOW23EVVRVMO7FXV3,3,-0.462432503,-1.387297509
PN_X4WZGRSY2MKK5IZPOE72AL4W6RSEMTUR,6,0.558492055,3.350952328
PN_M64NB7DPCHQEF4NAXPUKWSODUTQEJKQV,6,0.229789187,1.378735121
PN_NXCCMPXB74VGWYJHCCYQ6RPVESCT3QE4,2,-0.338111022,-0.676222044
PN_BEIKHD7IHFJEYLGPDWK4DLVKDBMVQ2I2,4,0.202653693,0.810614774
PN_XLX7M5LCHAGY5XYTCUYL7EWJ4ZVEXAE5,2,-0.254696247,-0.509392493
PN_XPFJPLLTALJGCDNTNCD3AXZDNCY3CH6S,4,0.289206883,1.156827533
PN_7KIWXKEPYBLD3WF7T556K24ZP4RENXPK,8,0.166856487,1.334851894
PN_ROXNU4FIC46VRJ43HMVSUZFWMRX7ZAEP,6,-0.735442131,-4.412652785
PN_BUKVEQSBJ63E72KKR6MUFSBXFZJMED7W,4,-0.101300567,-0.405202269
PN_2AXZIXQLJSEH27CHXKTZM56NW4RP7RT6,8,-0.173224484,-1.385795871
PN_TX7AMYIL3RUCK7D3O5AVF474JAGZ72FC,4,0.985380491,3.941521966
PN_YTZ72BNKUKVMAKZ4447KHZQZNHMKURWJ,6,-0.029866865,-0.179201188
PN_SQGOJPXO24ZKYMY6IKZRUG3QZYDGNRZ7,6,-0.137796256,-0.826777535
PN_2NQMBPWSZDM3Y34Z3WSDDEPQVSZ6KMSK,4,-0.068056343,-0.27222537
PN_MXQUL2VAVOVPR3STW43PBL3VE4437Q5R,48,-0.990425443,-47.54042128
PN_R4YKA42KUZD66LHOKMWRVIF443GJEVWJ,6,1.132250792,6.793504751
PN_PWQFQI5WH2NUJT52FY2VR2T3RBVIZ4IC,12,0.76655869,9.198704277
PN_E4OOACAUAL43CTUUYRJL7LDIO7PK3WIH,4,0.443835017,1.775340068
PN_RZPAMYFTJ6HQQQ3ONHOQGG45LY4NSINQ,4,-0.038112614,-0.152450457
PN_UJ6I26PVF7ZONX7YX4LOZ3OK26HCYPJW,4,-0.044739836,-0.178959345
PN_JQR2QYW3ZMGRF5NZQLNQJ5QS37ISKVB2,4,-0.272182787,-1.088731147
PN_GZ7I2C6E7WE6ON5O3FZPPCYK2R2JHWPI,6,0.016117414,0.096704487
PN_322Q7B5TSKOMKHOAUBADYMBKTE5CUP72,6,0.203899847,1.223399084
PN_ULJXNWUPOCVSFCLGFSFTWQ72GJF6KXT4,12,-0.000640857,-0.007690285
PN_ZFIYMFXQMJ7OWM7OPYZBVOXKTCNMXFWL,6,0.163907981,0.983447887
PN_MRBLNV3NOOULXCACNRWE4BZNGKT2XP3Y,4,-0.055707076,-0.222828302
PN_655JPMGLGS672S7MUXEA5VLCE5RKQIR3,6,0.125480889,0.752885333
PN_GQC54DVQHRAABQDVGW5X3FNTF6527D4K,4,-0.588872017,-2.355488066
PN_BTEVWSF6Z37QEV7XXM6ANIIOZSUEKSW7,4,-0.043996983,-0.175987931
PN_YBKDQJ3JWPRHN4UDYXKEIROEZINI7MPP,4,0.462123712,1.848494847
PN_UG4MZNMAHQAPROHFN52ZAQQGNMEEHLKH,2,1.685938298,3.371876596
PN_AYPK5D7RDFBCRIX4GKJ4EZTQA7G3YZ2Y,4,-0.224517231,-0.898068925
PN_QKWKUQBH6ZLASTV6MU5XSWMUNRQR74BJ,3,0.269187695,0.807563084
PN_XT5C6AIM7LC4CSKAOPXHOYI3TPSQCZYH,6,0.05285664,0.317139843
PN_U67JPNYRY7BFAAUWYXKUM6ZGXCELJ6RG,20,-0.076961967,-1.539239349
PN_TAGAQA5272SBHGKWH5JNJICZJP6EJ3UI,2,-0.171053703,-0.342107406
PN_XE3XHRGEGINNAPW7GMB26KYNRTH7PK5B,16,-0.438173239,-7.010771818
PN_QROZ7AQIYP33UI2Y2SKA7UP7JHK74TXF,4,0.613505961,2.454023846
PN_RU6AWCEUT3VS7RWJXKHPN6RFB2KIP7QA,4,-0.025816645,-0.103266582
PN_UDVFMK4JZWY4SI6STU2BZHCZWPCY6MEP,8,0.380614294,3.044914349
PN_X5JDJCXKDFUU2OVLCTZQCLEZYRDJNOLG,6,0.137826622,0.826959729
PN_PGPEC7C6M5LOMRO7VS2EYOV6XMRESPDZ,4,-0.028936851,-0.115747403
PN_CCEMVE32OOUVW6SED7HL6UMWNEJMB7NW,3,0.018092876,0.054278629
PN_I2JM475BZ2GTZCNQQHXLOZBO6FUH4YWF,8,-0.613679713,-4.909437701
PN_Z35JOGH5OH4FWYALW6IQUEX3FAW3QEOQ,4,0.189954698,0.759818794
PN_NGWL4E5AEJUY7LT5ITMLXT7SDFWKJ7SP,10,-0.050758965,-0.507589651
PN_A7XYDXKH64FHVMNVD3MSTJ64RC32NMAX,4,0.104476682,0.417906728
PN_45PYLNBOT5ZLIKXL4WTTO7664OFW7DYI,4,-0.449967247,-1.799868987
PN_IGAUY3J2A2YGWGUQW33RQJSUJKL4BNQ5,4,-0.159502462,-0.638009849
PN_2QZ3YCLCABJ5QCZB66M4XR67MXPC7SGE,4,-0.036777808,-0.14711123
PN_QJEVSZYSEOBZ7VLA6E5SJ5SA4UTRKFZK,2,-1.233142185,-2.46628437
PN_FXSKYLR72PYRXMCUZFB6AQU64VOA57S7,6,0.088745248,0.532471488
PN_HHE73BZ6KQAG7AHD3GO5OSBK63P4DOYY,4,-0.028385948,-0.113543792
PN_GF72IIQ6QV6LDWXLVYQDUQN4P7EADTQS,6,0.115533112,0.693198669
PN_6HNDDIE3QK6NICR7M2KW5LYIHKPRXIPJ,4,1.110721794,4.442887178
PN_RI2QR5YFQE2P42XWDCF6WESEOLQ5AYTI,2,0.093429496,0.186858991
PN_7TVGIUSB24LQ4R42ZBJJ5YHLQ6XIOECN,4,0.337938583,1.351754334
PN_AN36WDZNYV5OWTDZJBIFOSTGLJU75KRF,5,-0.237921124,-1.189605621
PN_EWLW4T76BNJARLOLCWO4FE6TUHBQMPII,5,0.176310925,0.881554623
PN_BWZGU3OLTAM27E5WQSPWCHY3RHTWAMIX,6,-0.45446728,-2.72680368
PN_FES7QMZ75FMIHX6CACGZREQ7VSLFIMNU,12,-0.013511566,-0.162138795
PN_M6WJBWB5WG5ETFJTTTHZC3VRLDVIHEF3,5,1.033015939,5.165079697
PN_B7G6ODU2GRMNPWFSSLNXGOHMV3C2ZJ26,4,0.197383977,0.789535906
PN_GMICEADGKCWSWJ7CVNNQFCFDS6LP4TES,4,0.125999102,0.503996409
PN_SNHRLQ52ASRTCXGS3XEONVRB6HAUKPT6,6,0.024881927,0.149291562
PN_DZR7CKS2AKW6QJDDIJW7KSLJ56PCCX46,16,0.140989216,2.255827448
PN_XZWK64MDLU7XOHPVCYN6AX63LRLJ75KG,12,-0.387930768,-4.65516921
PN_IQRYKJ7UZQEIUXIQXV2AJR3CBFXMTRWT,6,-0.011027797,-0.066166784
PN_XWA6DBC76ISWZ5RW6F5ETNSFOTES7KIJ,4,0.042163404,0.168653614
PN_V4NAVJZOYE3TACRQD5T6TKOK4GVCB36O,2,-1.427118606,-2.854237212
PN_ED6S6M5U2D4ZLPNODUHKZUOLH4D357SG,4,-0.078969098,-0.315876391
PN_RDQY6ODJAHTAQTQFFZASIGRJJCDW7KYM,4,-0.058398353,-0.233593412
PN_EEQK55QNIYENN3EK4JZMALY2NDTFAI7P,4,-0.478961572,-1.915846289
PN_JRLONAS4JO3XWBYXNIWOSKVI5FLJIXMY,3,0.171565483,0.51469645
PN_PE6UV7CPKYUZSIQU44LNJNVHANDZLYDN,2,-0.519382564,-1.038765128
PN_CR72UI3YGKJ66C73Y3GWBBRQJCA4H2AO,4,0.267051153,1.068204613
PN_TYYMPG4A4HOUCAWJNPPJM453NV3CDGZV,3,0.068887291,0.206661874
PN_3FEP4SUVWWJPCXXWITMLW7MNFHWJ2WHA,6,0.37102147,2.226128822
PN_YXJG443D6DXDRLJOBGRJGWDOAKGLS76X,4,0.260282683,1.041130734
PN_M75CVVS3I6KA2LODA36BJVVJVOJA46BQ,2,-1.410692204,-2.821384408
PN_JABCQHRWO6V4EHRVQKV435HJG6UACCEG,4,-0.060918153,-0.243672612
PN_GH5N2KRFFK3GNLSAB6QPDMWPA3IJPF53,6,0.107973415,0.647840492
PN_OF6LPMWP3ZBFN3E7O2D5DKOHNGYASJYV,3,0.128832278,0.386496835
PN_X7O5BFVUF3H3DMD5VCEO2FKNW4QP7YYO,4,-0.020597072,-0.08238829
PN_BYNL2HBM2FHJB6D7OTDQDZGPDVGMTOUJ,8,0.112186165,0.897489316
PN_V7QNVKGTOURHOVAKR3IWQ5NBOVDDIPMH,4,0.759440252,3.037761009
PN_I25ZBUHHH4X5BFLL7SQZ5RYAHGGALJYS,4,0.151860594,0.607442375
PN_ZZB4TF7TLTCKRGO2F4TG5BM35KBRL4HD,3,-0.400692527,-1.202077582
PN_O5C7O3ZB72AVCJ5EKOPAZPB42X7F2ULM,2,0.333451516,0.666903031
PN_DFD5RVFRKWMRAXT5NVB3ESXK2IWXRTJJ,6,0.710650872,4.263905231
PN_HK226M6A5P4Y53E4J3PV5XS3SRAXQXF2,4,0.005615597,0.022462387
PN_HIKQDGWLVY3A2GCSP2OFYJ4A5222HYEV,4,-0.168495592,-0.673982368
PN_OBV4RKPMZK3F3ECFA7LPUELHFDWWN3AW,6,0.571780078,3.430680469
PN_BPS3GURDZCLKAZEYJ47ZTIHXJRKRL2NM,4,0.254429091,1.017716365
PN_W5Y6YIBV4KVPGBZHKEU2BIVWO6Z32PVZ,4,0.822839373,3.291357491
PN_4MBR7RC7QOPRDYVSUIKUY5PLO6V7LC74,8,-0.073531222,-0.588249775
PN_QCYTQDAETZLI3CM3H52ELBVDOFHKWMC5,4,-0.935620108,-3.742480431
PN_MSEPINU7MGSRWMIUEQLJF76C5APCXZ5V,2,0.189602477,0.379204954
PN_J7TMEZJVUPKVXS64UM3QO5HV6SKROQTC,4,0.000701668,0.002806671
PN_JTACQ2OWX7M3FWGR4MPPDHODSHYDWLP6,4,-0.420737781,-1.682951122
PN_UXM3R2M2SDCXD2GPLGW4U2WGFCFLVGP3,12,-0.419179315,-5.030151785
PN_QC3E55FSQQ7DVPO4J67VPZYHVDLXBEWC,3,0.273339214,0.820017643
PN_7N5SJRTJEBNIZNDO6AOPPSKZNNW6LBGC,12,-0.031245602,-0.374947219
PN_E5MIJA3QGVAMD43ASNOSH6WK4EXGNRUO,3,0.027810284,0.083430852
PN_XFACKJL3I6R3OTZWVLNVV4LU3JHWSGBV,4,0.54491686,2.179667438
PN_I4RXTRHVZBFGVD7JQNP3OCILKMKNGX5E,10,-0.059400997,-0.594009968
PN_K7ZX3H3QYEN2EK6NWZJWL26KHSDF7ZTQ,4,-0.032811994,-0.131247975
PN_NXMB27MN4XFKLEUAXRSCKTO6WE4HGBCC,5,-0.046379582,-0.231897908
PN_6U7OGPI2D6HEG4GUJJS6WN3XSTYFNUFM,16,-0.573159555,-9.170552873
